Date,Close
8/31/2018,111.099998
9/4/2018,111.300003
9/5/2018,106.599998
9/6/2018,106.300003
9/7/2018,108.25
9/10/2018,111.650002
9/11/2018,113.650002
9/12/2018,113.949997
9/13/2018,116.099998
9/14/2018,115.949997
9/17/2018,111.150002
9/18/2018,114.849998
9/19/2018,112.449997
9/20/2018,114.099998
9/21/2018,113.5
9/24/2018,112
9/25/2018,116.300003
9/26/2018,115.800003
9/27/2018,119
9/28/2018,119.699997
10/1/2018,114.980003
10/2/2018,111.959999
10/3/2018,114.010002
10/4/2018,109.019997
10/5/2018,109.269997
10/8/2018,100.589996
10/9/2018,99.580002
10/10/2018,94.099998
10/11/2018,92.120003
10/12/2018,97.510002
10/15/2018,97.269997
10/16/2018,102.360001
10/17/2018,102.389999
10/18/2018,97.449997
10/19/2018,95
10/22/2018,97.980003
10/23/2018,97.419998
10/24/2018,91.550003
10/25/2018,96.699997
10/26/2018,94.370003
10/29/2018,90.519997
10/30/2018,91.82
10/31/2018,97.349998
11/1/2018,101.769997
11/2/2018,101.669998
11/5/2018,98.550003
11/6/2018,99.550003
11/7/2018,101.910004
11/8/2018,101.440002
11/9/2018,95.93
11/12/2018,88.599998
11/13/2018,91.309998
11/14/2018,89.349998
11/15/2018,94.989998
11/16/2018,96.599998
11/19/2018,85.040001
11/20/2018,86.160004
11/21/2018,86.889999
11/23/2018,88.400002
11/26/2018,92.279999
11/27/2018,89.540001
11/28/2018,94.410004
11/29/2018,93.510002
11/30/2018,94.18
12/3/2018,96.470001
12/4/2018,93.980003
12/6/2018,93.690002
12/7/2018,89.419998
12/10/2018,91.389999
12/11/2018,92.080002
12/12/2018,88.669998
12/13/2018,86.970001
12/14/2018,87.199997
12/17/2018,83.18
12/18/2018,85.669998
12/19/2018,85.599998
12/20/2018,84.919998
12/21/2018,82.099998
12/24/2018,82.669998
12/26/2018,89.410004
12/27/2018,90.25
12/28/2018,89.419998
12/31/2018,90.339996
1/2/2019,90.650002
1/3/2019,85.160004
1/4/2019,91.889999
1/7/2019,95.440002
1/8/2019,95.910004
1/9/2019,98.019997
1/10/2019,99.889999
1/11/2019,101.290001
1/14/2019,99.290001
1/15/2019,101.339996
1/16/2019,101.57
1/17/2019,103.910004
1/18/2019,104.290001
1/22/2019,101.870003
1/23/2019,102.360001
1/24/2019,103.900002
1/25/2019,106.519997
1/28/2019,105.150002
1/29/2019,103.790001
1/30/2019,106.989998
1/31/2019,109.349998
2/1/2019,110.110001
2/4/2019,110.690002
2/5/2019,111.220001
2/6/2019,109.82
2/7/2019,108.099998
2/8/2019,111.010002
2/11/2019,111.269997
2/12/2019,116.129997
2/13/2019,119.410004
2/14/2019,119.660004
2/15/2019,121.400002
2/19/2019,125.75
2/20/2019,111.110001
2/21/2019,108.68
2/22/2019,111.959999
2/25/2019,114.18
2/26/2019,114.089996
2/27/2019,113.669998
2/28/2019,109.25
3/1/2019,109.099998
3/4/2019,109.029999
3/5/2019,107.209999
3/6/2019,106.870003
3/7/2019,107.279999
3/8/2019,105.980003
3/11/2019,108.150002
3/12/2019,108.360001
3/13/2019,107.849998
3/14/2019,109.269997
3/15/2019,107.25
3/18/2019,107.959999
3/19/2019,108.889999
3/20/2019,118.120003
3/21/2019,122.650002
3/22/2019,117.980003
3/25/2019,118.919998
3/26/2019,121.769997
3/27/2019,117.400002
3/28/2019,118.839996
3/29/2019,120.830002
4/1/2019,119.150002
4/2/2019,119.300003
4/3/2019,119.260002
4/4/2019,118.650002
4/5/2019,120.110001
4/8/2019,119.360001
4/9/2019,120.339996
4/10/2019,122.650002
4/11/2019,121.620003
4/12/2019,125.019997
4/15/2019,124.980003
4/16/2019,124.480003
4/17/2019,122.510002
4/18/2019,122.75
4/22/2019,125.68
4/23/2019,128.25
4/24/2019,129.589996
4/25/2019,129.949997
4/26/2019,133.520004
4/29/2019,133.570007
4/30/2019,134.160004
5/1/2019,133.429993
5/2/2019,136.800003
5/3/2019,141.399994
5/6/2019,142.029999
5/7/2019,137.220001
5/8/2019,140.699997
5/9/2019,141.169998
5/10/2019,143.360001
5/13/2019,137.460007
5/14/2019,137.509995
5/15/2019,142.089996
5/16/2019,134.860001
5/17/2019,139.240005
5/20/2019,136.600006
5/21/2019,135.809998
5/22/2019,136.490005
5/23/2019,133.399994
5/24/2019,134.789993
5/28/2019,134.759995
5/29/2019,133.940002
5/30/2019,139.520004
5/31/2019,137.339996
6/3/2019,133.729996
6/4/2019,138.179993
6/5/2019,140.940002
6/6/2019,141.960007
6/7/2019,144.779999
6/10/2019,146.009995
6/11/2019,142.440002
6/12/2019,143.610001
6/13/2019,143.220001
6/14/2019,142.940002
6/17/2019,145.210007
6/18/2019,144.630005
6/19/2019,145.839996
6/20/2019,149.039993
6/21/2019,148.119995
6/24/2019,144.110001
6/25/2019,139.759995
6/26/2019,139.589996
6/27/2019,140.949997
6/28/2019,142.100006
7/1/2019,143.020004
7/2/2019,144.619995
7/3/2019,143.529999
7/5/2019,143.710007
7/8/2019,144.130005
7/9/2019,145.270004
7/10/2019,145.589996
7/11/2019,144.75
7/12/2019,143.479996
7/15/2019,143
7/16/2019,139.470001
7/17/2019,141.910004
7/18/2019,143.100006
7/19/2019,145.839996
7/22/2019,145.520004
7/23/2019,146.100006
7/24/2019,151.520004
7/25/2019,145.470001
7/26/2019,149.139999
7/29/2019,147.419998
7/30/2019,148.009995
7/31/2019,148.520004
8/1/2019,149.160004
8/2/2019,148.589996
8/5/2019,142.020004
8/6/2019,143.240005
8/7/2019,145.050003
8/8/2019,148.110001
8/9/2019,148.429993
8/12/2019,145.990005
8/13/2019,149.860001
8/14/2019,143.179993
8/15/2019,142.199997
8/16/2019,143.800003
8/19/2019,145.190002
8/20/2019,145.839996
8/21/2019,147.089996
8/22/2019,149.839996
8/23/2019,147.380005
8/26/2019,146.639999
8/27/2019,145.639999
8/28/2019,139.070007
8/29/2019,139.699997
8/30/2019,140.25
9/3/2019,136.940002
9/4/2019,136.75
9/5/2019,135.940002
9/6/2019,134.809998
9/9/2019,134.710007
9/10/2019,129.880005
9/11/2019,128.570007
9/12/2019,126.400002
9/13/2019,123.809998
9/16/2019,123.959999
9/17/2019,125.68
9/18/2019,124.5
9/19/2019,123.550003
9/20/2019,121.769997
9/23/2019,120.970001
9/24/2019,115.540001
9/25/2019,117.910004
9/26/2019,117.389999
9/27/2019,115.099998
9/30/2019,116.739998
10/1/2019,114.209999
10/2/2019,114.080002
10/3/2019,120.379997
10/4/2019,123.5
10/7/2019,123.57
10/8/2019,122.010002
10/9/2019,122.849998
10/10/2019,124.75
10/11/2019,125.870003
10/14/2019,125.669998
10/15/2019,124.889999
10/16/2019,123.110001
10/17/2019,123.839996
10/18/2019,118.550003
10/21/2019,119.400002
10/22/2019,114.309998
10/23/2019,116.559998
10/24/2019,119.949997
10/25/2019,120.720001
10/28/2019,123.879997
10/29/2019,122.970001
10/30/2019,124.510002
10/31/2019,122.07
11/1/2019,126.580002
11/4/2019,129.080002
11/5/2019,127.919998
11/6/2019,127.18
11/7/2019,126.660004
11/8/2019,128.100006
11/11/2019,127.279999
11/12/2019,132.029999
11/13/2019,135.699997
11/14/2019,125.199997
11/15/2019,130.369995
11/18/2019,126.629997
11/19/2019,127.059998
11/20/2019,125.849998
11/21/2019,120.709999
11/22/2019,120.900002
11/25/2019,121.919998
11/26/2019,121.029999
11/27/2019,122
11/29/2019,120.889999
12/2/2019,120.419998
12/3/2019,122.489998
12/4/2019,121.220001
12/5/2019,118.75
12/6/2019,119.860001
12/9/2019,118.639999
12/10/2019,119.050003
12/11/2019,119.550003
12/12/2019,119.040001
12/13/2019,119.080002
12/16/2019,119.18
12/17/2019,119.599998
12/18/2019,118.739998
12/19/2019,121.160004
12/20/2019,117.290001
12/23/2019,116.75
12/24/2019,120.18
12/26/2019,121.709999
12/27/2019,121.815002
12/30/2019,121.25
12/31/2019,122.379997
1/2/2020,127.550003
1/3/2020,128.919998
1/6/2020,131.630005
1/7/2020,130.009995
1/8/2020,133.779999
1/9/2020,140.080002
1/10/2020,140.259995
1/13/2020,142.429993
1/14/2020,142.740005
1/15/2020,141.970001
1/16/2020,142.669998
1/17/2020,140.270004
1/21/2020,140.380005
1/22/2020,140.009995
1/23/2020,140.410004
1/24/2020,141.029999
1/27/2020,139.630005
1/28/2020,142.800003
1/29/2020,143.399994
1/30/2020,144.910004
1/31/2020,142.690002
2/3/2020,145.210007
2/4/2020,148.279999
2/5/2020,145.5
2/6/2020,147.070007
2/7/2020,145.050003
2/10/2020,145.800003
2/11/2020,144.320007
2/12/2020,145
2/13/2020,146.740005
2/14/2020,148.259995
2/18/2020,151.740005
2/19/2020,155.240005
2/20/2020,141.679993
2/21/2020,137.309998
2/24/2020,131.5
2/25/2020,133.690002
2/26/2020,132.5
2/27/2020,134.119995
2/28/2020,134.029999
3/2/2020,138.720001
3/3/2020,135.130005
3/4/2020,140.710007
3/5/2020,137.179993
3/6/2020,136.25
3/9/2020,116.089996
3/10/2020,120.900002
3/11/2020,114.980003
3/12/2020,104.720001
3/13/2020,112.5
3/16/2020,88
3/17/2020,91.459999
3/18/2020,81.5
3/19/2020,102.139999
3/20/2020,97.220001
3/23/2020,94.480003
3/24/2020,107.099998
3/25/2020,114.760002
3/26/2020,119.800003
3/27/2020,106.260002
3/30/2020,104.480003
3/31/2020,100.82
4/1/2020,92.620003
4/2/2020,93.849998
4/3/2020,94.290001
4/6/2020,103.580002
4/7/2020,106.010002
4/8/2020,115.989998
4/9/2020,114.459999
4/13/2020,120.709999
4/14/2020,123.339996
4/15/2020,118.410004
4/16/2020,122.900002
4/17/2020,126.239998
4/20/2020,130.630005
4/21/2020,126.43
4/22/2020,135.679993
4/23/2020,132.660004
4/24/2020,134.360001
4/27/2020,132.5
4/28/2020,127.849998
4/29/2020,134.240005
4/30/2020,130.809998
5/1/2020,124.18
5/4/2020,125.690002
5/5/2020,132.350006
5/6/2020,143.720001
5/7/2020,149.899994
5/8/2020,159.949997
5/11/2020,165.830002
5/12/2020,165.580002
5/13/2020,166.199997
5/14/2020,189.589996
5/15/2020,201.779999
5/18/2020,193.759995
5/19/2020,191.679993
5/20/2020,202.970001
5/21/2020,206.809998
5/22/2020,215.210007
5/26/2020,209.759995
5/27/2020,205.960007
5/28/2020,207.399994
5/29/2020,222.330002
6/1/2020,220.970001
6/2/2020,228.190002
6/3/2020,227.820007
6/4/2020,219.75
6/5/2020,213.289993
6/8/2020,215.229996
6/9/2020,215.869995
6/10/2020,221.580002
6/11/2020,215.910004
6/12/2020,216.059998
6/15/2020,221.199997
6/16/2020,221.380005
6/17/2020,228.369995
6/18/2020,231.880005
6/19/2020,236.850006
6/22/2020,243.850006
6/23/2020,243.320007
6/24/2020,241.279999
6/25/2020,253.699997
6/26/2020,251.830002
6/29/2020,249.699997
6/30/2020,256.220001
7/1/2020,265.769989
7/2/2020,272.850006
7/6/2020,276.559998
7/7/2020,282.809998
7/8/2020,292.119995
7/9/2020,296.709991
7/10/2020,294.230011
7/13/2020,281
7/14/2020,279.820007
7/15/2020,273.679993
7/16/2020,271.420013
7/17/2020,270.299988
7/20/2020,282.179993
7/21/2020,275.690002
7/22/2020,273.549988
7/23/2020,269.75
7/24/2020,267.470001
7/27/2020,272.470001
7/28/2020,269.709991
7/29/2020,279.380005
7/30/2020,284.920013
7/31/2020,290.480011
8/3/2020,302.529999
8/4/2020,304.549988
8/5/2020,309.589996
8/6/2020,307.980011
8/7/2020,291.600006
8/10/2020,277.940002
8/11/2020,268.589996
8/12/2020,271.799988
8/13/2020,278.470001
8/14/2020,277.679993
8/17/2020,282.690002
8/18/2020,286.799988
8/19/2020,285.609985
8/20/2020,294.470001
8/21/2020,284.399994
8/24/2020,279.23999
8/25/2020,292.790009
8/26/2020,296.929993
8/27/2020,291.049988
8/28/2020,291.970001
8/31/2020,294.630005
9/1/2020,299.709991
9/2/2020,296.959991
9/3/2020,271.25
9/4/2020,258.48999
9/8/2020,249.779999
9/9/2020,262.279999
9/10/2020,258.130005
9/11/2020,254.100006
9/14/2020,254.550003
9/15/2020,260.040009
9/16/2020,254.259995
9/17/2020,253.389999
9/18/2020,252.279999
9/21/2020,254.520004
9/22/2020,259.269989
9/23/2020,250.220001
9/24/2020,248.460007
9/25/2020,248.25
9/28/2020,254.669998
9/29/2020,255.5
9/30/2020,254.850006
10/1/2020,269.450012
10/2/2020,253.570007
10/5/2020,267.910004
10/6/2020,265.380005
10/7/2020,281.809998
10/8/2020,279.670013
10/9/2020,291.820007
10/12/2020,290.559998
10/13/2020,295.640015
10/14/2020,287.670013
10/15/2020,283.5
10/16/2020,276.359985
10/19/2020,278.299988
10/20/2020,278.649994
10/21/2020,271.540009
10/22/2020,264.160004
10/23/2020,271.869995
10/26/2020,265.690002
10/27/2020,268
10/28/2020,262.869995
10/29/2020,264.089996
10/30/2020,247.320007
11/2/2020,253.240005
11/3/2020,244.850006
11/4/2020,266.109985
11/5/2020,278.119995
11/6/2020,286.290009
11/9/2020,254
11/10/2020,244.169998
11/11/2020,269.779999
11/12/2020,255.070007
11/13/2020,244.259995
11/16/2020,241.440002
11/17/2020,249.050003
11/18/2020,248.169998
11/19/2020,257.339996
11/20/2020,256.670013
11/23/2020,248.610001
11/24/2020,247.429993
11/25/2020,250.779999
11/27/2020,258.619995
11/30/2020,255.429993
12/1/2020,249.729996
12/2/2020,251.339996
12/3/2020,253.429993
12/4/2020,255.830002
12/7/2020,256.929993
12/8/2020,251.169998
12/9/2020,248.270004
12/10/2020,271.779999
12/11/2020,266.410004
12/14/2020,260.940002
12/15/2020,260.940002
12/16/2020,267.910004
12/17/2020,270.049988
12/18/2020,273.450012
12/21/2020,269.630005
12/22/2020,272.190002
12/23/2020,268.929993
12/24/2020,267.100006
12/28/2020,252.729996
12/29/2020,253.850006
12/30/2020,256.880005
12/31/2020,249.960007
1/4/2021,253.149994
1/5/2021,259.25
1/6/2021,247.860001
1/7/2021,252.479996
1/8/2021,263.529999
1/11/2021,266.109985
1/12/2021,260.829987
1/13/2021,253.509995
1/14/2021,248.509995
1/15/2021,241.279999
1/19/2021,249.839996
1/20/2021,251.619995
1/21/2021,248.919998
1/22/2021,249.490005
1/25/2021,254.800003
1/26/2021,246.619995
1/27/2021,244.5
1/28/2021,248.240005
1/29/2021,247.050003
2/1/2021,259.98999
2/2/2021,277.059998
2/3/2021,277.619995
2/4/2021,278.339996
2/5/2021,277.130005
2/8/2021,282.209991
2/9/2021,283.51001
2/10/2021,290.519989
2/11/2021,295.809998
2/12/2021,292.809998
2/16/2021,279.459991
2/17/2021,302.160004
2/18/2021,344.119995
2/19/2021,353.089996
2/22/2021,335.829987
2/23/2021,339.109985
